exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;init_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;
sel;random;0;false;false;weakening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.05329780146568954;72;1417;1;11;82;1413;5;1;0.05329780146568954;72;1417;1;11;82;1413;5;1;
sel;accuracy;0;false;false;weakening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;
sel;accuracy;1;false;false;weakening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;
sel;accuracy;2;false;false;weakening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;
sel;accuracy;3;false;false;weakening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;
sel;random;0;false;false;strengthening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.5223184543637575;0;0;1418;83;81;1349;69;2;0.5223184543637575;0;0;1418;83;81;1349;69;2;
sel;accuracy;0;false;false;strengthening;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;1;false;false;strengthening;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;2;false;false;strengthening;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;3;false;false;strengthening;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;random;0;false;false;alteration;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.12991339107261826;61;1197;221;22;81;1391;27;2;0.12991339107261826;61;1197;221;22;81;1391;27;2;
sel;accuracy;0;false;false;alteration;8;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.09127248500999334;62;1297;121;21;82;1409;9;1;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;1;false;false;alteration;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;2;false;false;alteration;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;accuracy;3;false;false;alteration;8;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;0.7578281145902732;0;0;1418;83;35;596;822;48;
sel;random;0;false;false;weakening;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.5959360426382412;890;602;0;9;899;602;0;0;0.5959360426382412;890;602;0;9;899;602;0;0;
sel;accuracy;0;false;false;weakening;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;
sel;accuracy;1;false;false;weakening;9;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;
sel;accuracy;2;false;false;weakening;9;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;
sel;accuracy;3;false;false;weakening;9;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;0.5969353764157228;893;602;0;6;899;602;0;0;
sel;random;0;false;false;strengthening;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.5003331112591606;0;0;602;899;899;601;1;0;0.5003331112591606;0;0;602;899;899;601;1;0;
sel;accuracy;0;false;false;strengthening;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;
sel;accuracy;1;false;false;strengthening;9;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;
sel;accuracy;2;false;false;strengthening;9;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;
sel;accuracy;3;false;false;strengthening;9;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;0.5616255829447035;766;582;20;133;899;601;1;0;
sel;random;0;false;false;alteration;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.46835443037974683;331;427;175;568;899;601;1;0;0.46835443037974683;331;427;175;568;899;601;1;0;
sel;accuracy;0;false;false;alteration;9;0.561292471685543;766;582;20;133;899;602;0;0;0.561292471685543;766;582;20;133;899;602;0;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;
sel;accuracy;1;false;false;alteration;9;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;
sel;accuracy;2;false;false;alteration;9;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;
sel;accuracy;3;false;false;alteration;9;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;0.5972684876748834;893;602;0;6;899;601;1;0;
sel;random;0;false;false;weakening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7871419053964024;1169;307;19;6;1175;326;0;0;0.7871419053964024;1169;307;19;6;1175;326;0;0;
sel;accuracy;0;false;false;weakening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;1;false;false;weakening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;2;false;false;weakening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;3;false;false;weakening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;random;0;false;false;strengthening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7455029980013324;737;0;326;438;1175;326;0;0;0.7455029980013324;737;0;326;438;1175;326;0;0;
sel;accuracy;0;false;false;strengthening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;1;false;false;strengthening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;2;false;false;strengthening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;accuracy;3;false;false;strengthening;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;
sel;random;0;false;false;alteration;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7764823451032645;841;11;315;334;1175;326;0;0;0.7764823451032645;841;11;315;334;1175;326;0;0;
sel;accuracy;0;false;false;alteration;10;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.7938041305796135;1122;240;86;53;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;
sel;accuracy;1;false;false;alteration;10;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;
sel;accuracy;2;false;false;alteration;10;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;
sel;accuracy;3;false;false;alteration;10;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;0.8151232511658895;1098;152;174;77;1175;326;0;0;
sel;random;0;false;false;weakening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6322451698867422;949;552;0;0;949;552;0;0;0.6322451698867422;949;552;0;0;949;552;0;0;
sel;accuracy;0;false;false;weakening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;
sel;accuracy;1;false;false;weakening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;
sel;accuracy;2;false;false;weakening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;
sel;accuracy;3;false;false;weakening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;
sel;random;0;false;false;strengthening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.7558294470353097;770;0;552;179;947;552;0;2;0.7558294470353097;770;0;552;179;947;552;0;2;
sel;accuracy;0;false;false;strengthening;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;1;false;false;strengthening;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;2;false;false;strengthening;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;3;false;false;strengthening;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;random;0;false;false;alteration;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.7435043304463691;790;34;518;159;923;551;1;26;0.7435043304463691;790;34;518;159;923;551;1;26;
sel;accuracy;0;false;false;alteration;11;0.6352431712191873;945;539;13;4;949;552;0;0;0.6352431712191873;945;539;13;4;949;552;0;0;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;1;false;false;alteration;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;2;false;false;alteration;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;accuracy;3;false;false;alteration;11;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;0.8231179213857428;774;1;551;175;848;254;298;101;
sel;random;0;false;false;weakening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7131912058627581;1047;407;28;19;1066;435;0;0;0.7131912058627581;1047;407;28;19;1066;435;0;0;
sel;accuracy;0;false;false;weakening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;
sel;accuracy;1;false;false;weakening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;
sel;accuracy;2;false;false;weakening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;
sel;accuracy;3;false;false;weakening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;
sel;random;0;false;false;strengthening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7361758827448368;709;0;435;357;1066;435;0;0;0.7361758827448368;709;0;435;357;1066;435;0;0;
sel;accuracy;0;false;false;strengthening;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;
sel;accuracy;1;false;false;strengthening;12;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;
sel;accuracy;2;false;false;strengthening;12;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;
sel;accuracy;3;false;false;strengthening;12;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;0.7445036642238507;756;22;413;310;1066;435;0;0;
sel;random;0;false;false;alteration;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;
sel;accuracy;0;false;false;alteration;12;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7248500999333778;1001;326;109;65;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;
sel;accuracy;1;false;false;alteration;12;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;
sel;accuracy;2;false;false;alteration;12;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;
sel;accuracy;3;false;false;alteration;12;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;0.7628247834776816;804;15;420;262;1066;435;0;0;
sel;random;0;false;false;weakening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.018962075848303395;21;1467;14;1;22;1481;0;0;0.018962075848303395;21;1467;14;1;22;1481;0;0;
sel;accuracy;0;false;false;weakening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;
sel;accuracy;1;false;false;weakening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;
sel;accuracy;2;false;false;weakening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;
sel;accuracy;3;false;false;weakening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;
sel;random;0;false;false;strengthening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;0;false;false;strengthening;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;1;false;false;strengthening;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;2;false;false;strengthening;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;3;false;false;strengthening;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;random;0;false;false;alteration;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.014970059880239521;21;1479;2;1;22;1481;0;0;0.014970059880239521;21;1479;2;1;22;1481;0;0;
sel;accuracy;0;false;false;alteration;13;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.0688622754491018;21;1317;164;1;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;1;false;false;alteration;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;2;false;false;alteration;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;accuracy;3;false;false;alteration;13;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;0.5;0;0;1481;22;22;1481;0;0;
sel;random;0;false;false;weakening;14;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.6102598267821452;919;582;0;0;913;582;0;6;0.6102598267821452;919;582;0;0;913;582;0;6;
sel;accuracy;0;false;false;weakening;14;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;
sel;accuracy;1;false;false;weakening;14;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;
sel;accuracy;2;false;false;weakening;14;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;
sel;accuracy;3;false;false;weakening;14;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;0.6295802798134577;892;512;70;27;915;569;13;4;
sel;random;0;false;false;strengthening;14;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.4893404397068621;14;1;581;905;859;567;15;60;0.4893404397068621;14;1;581;905;859;567;15;60;
sel;accuracy;0;false;false;strengthening;14;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;
sel;accuracy;1;false;false;strengthening;14;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;0.5902731512325117;826;512;70;93;863;569;13;56;
