exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;init_test_val;tp_0;fp_0;tn_0;fn_0;new_train_val;tp_0;fp_0;tn_0;fn_0;new_test_val;tp_0;fp_0;tn_0;fn_0;
sel;random;0;false;false;weakening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;
sel;accuracy;1;false;false;weakening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;
sel;accuracy;2;false;false;weakening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;
sel;accuracy;3;false;false;weakening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;
sel;random;0;false;false;strengthening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;0.5163224516988674;0;726;775;0;0.5163224516988674;0;726;775;0;
sel;accuracy;0;false;false;strengthening;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;alteration;11;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;11;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.015312916111850865;0;1479;23;0;0.015312916111850865;0;1479;23;0;
sel;accuracy;0;false;false;weakening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;
sel;accuracy;1;false;false;weakening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;
sel;accuracy;2;false;false;weakening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;
sel;accuracy;3;false;false;weakening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;
sel;random;0;false;false;strengthening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;strengthening;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;0.9993342210386151;0;1;1501;0;0.9993342210386151;0;1;1501;0;
sel;accuracy;0;false;false;alteration;12;0.11251664447403462;0;1333;169;0;0.11251664447403462;0;1333;169;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;12;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.008655126498002663;0;1489;13;0;0.008655126498002663;0;1489;13;0;
sel;accuracy;0;false;false;weakening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;
sel;accuracy;1;false;false;weakening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;
sel;accuracy;2;false;false;weakening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;
sel;accuracy;3;false;false;weakening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;
sel;random;0;false;false;strengthening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.9380825565912118;0;93;1409;0;0.9380825565912118;0;93;1409;0;
sel;accuracy;0;false;false;strengthening;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;0.17509986684420772;0;1239;263;0;0.17509986684420772;0;1239;263;0;
sel;accuracy;0;false;false;alteration;13;0.12982689747003995;0;1307;195;0;0.12982689747003995;0;1307;195;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;13;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.009986684420772303;0;1487;15;0;0.009986684420772303;0;1487;15;0;
sel;accuracy;0;false;false;weakening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;
sel;accuracy;1;false;false;weakening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;
sel;accuracy;2;false;false;weakening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;
sel;accuracy;3;false;false;weakening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;
sel;random;0;false;false;strengthening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;strengthening;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;alteration;14;0.9933422103861518;0;10;1492;0;0.9933422103861518;0;10;1492;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;14;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.038640906062624915;0;1443;58;0;0.038640906062624915;0;1443;58;0;
sel;accuracy;0;false;false;weakening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;
sel;accuracy;1;false;false;weakening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;
sel;accuracy;2;false;false;weakening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;
sel;accuracy;3;false;false;weakening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;
sel;random;0;false;false;strengthening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.9946702198534311;0;8;1493;0;0.9946702198534311;0;8;1493;0;
sel;accuracy;0;false;false;strengthening;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;0.5036642238507661;0;745;756;0;0.5036642238507661;0;745;756;0;
sel;accuracy;0;false;false;alteration;15;0.39573617588274485;0;907;594;0;0.39573617588274485;0;907;594;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;15;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;6.662225183211193E-4;0;1500;1;0;6.662225183211193E-4;0;1500;1;0;
sel;accuracy;0;false;false;weakening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;
sel;accuracy;1;false;false;weakening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;
sel;accuracy;2;false;false;weakening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;
sel;accuracy;3;false;false;weakening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;
sel;random;0;false;false;strengthening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.04730179880079947;0;1430;71;0;0.04730179880079947;0;1430;71;0;
sel;accuracy;0;false;false;strengthening;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;16;0.0033311125916055963;0;1496;5;0;0.0033311125916055963;0;1496;5;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;16;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;
sel;accuracy;1;false;false;weakening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;
sel;accuracy;2;false;false;weakening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;
sel;accuracy;3;false;false;weakening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;
sel;random;0;false;false;strengthening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;17;0.9880079946702198;0;18;1483;0;0.9880079946702198;0;18;1483;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;17;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.0073284477015323115;0;1490;11;0;0.0073284477015323115;0;1490;11;0;
sel;accuracy;0;false;false;weakening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;
sel;accuracy;1;false;false;weakening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;
sel;accuracy;2;false;false;weakening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;
sel;accuracy;3;false;false;weakening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;
sel;random;0;false;false;strengthening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.4890073284477015;0;767;734;0;0.4890073284477015;0;767;734;0;
sel;accuracy;0;false;false;strengthening;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;0.4883411059293804;0;768;733;0;0.4883411059293804;0;768;733;0;
sel;accuracy;0;false;false;alteration;18;0.10326449033977349;0;1346;155;0;0.10326449033977349;0;1346;155;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;18;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.013315579227696404;0;1482;20;0;0.013315579227696404;0;1482;20;0;
sel;accuracy;0;false;false;weakening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;
sel;accuracy;1;false;false;weakening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;
sel;accuracy;2;false;false;weakening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;
sel;accuracy;3;false;false;weakening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;
sel;random;0;false;false;strengthening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.9980026631158455;0;3;1499;0;0.9980026631158455;0;3;1499;0;
sel;accuracy;0;false;false;strengthening;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;0.5299600532623169;0;706;796;0;0.5299600532623169;0;706;796;0;
sel;accuracy;0;false;false;alteration;19;0.08122503328894808;0;1380;122;0;0.08122503328894808;0;1380;122;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;19;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.0426098535286285;0;1438;64;0;0.0426098535286285;0;1438;64;0;
sel;accuracy;0;false;false;weakening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;
sel;accuracy;1;false;false;weakening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;
sel;accuracy;2;false;false;weakening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;
sel;accuracy;3;false;false;weakening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;
sel;random;0;false;false;strengthening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.5612516644474035;0;659;843;0;0.5612516644474035;0;659;843;0;
sel;accuracy;0;false;false;strengthening;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;0.4780292942743009;0;784;718;0;0.4780292942743009;0;784;718;0;
sel;accuracy;0;false;false;alteration;20;0.09653794940079893;0;1357;145;0;0.09653794940079893;0;1357;145;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;20;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;21;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;21;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;22;0.10792804796802132;0;1339;162;0;0.10792804796802132;0;1339;162;0;0.06329113924050633;0;1406;95;0;0.06329113924050633;0;1406;95;0;
sel;accuracy;0;false;false;weakening;22;0.10792804796802132;0;1339;162;0;0.10792804796802132;0;1339;162;0;0.10792804796802132;0;1339;162;0;0.10792804796802132;0;1339;162;0;
